,stationid,sumax,sumaz,countwx,accx,accz,velz,temperature,rain,lightavg,moisture,total_disp,ds,Dates
129,4,0.002706727539390401,0.016094235408788387,-0.03724982823155666,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.2770672953131914,0.0,0.010409418110857027,-0.011345374503696024,0.2778576476335923,,2018-11-05
130,4,0.0025491153213608848,0.016094235408788387,-0.038027132185056614,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.2947123526300712,0.0,0.010409418110857027,-0.012127633039467924,0.2778576476335923,,2018-11-06
131,4,0.0023915031033313683,0.016094235408788387,-0.03880443613855657,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.312357409946951,0.0,0.010409418110857027,-0.012909891575239824,0.2778576476335923,,2018-11-07
132,4,0.002233890885301852,0.016094235408788387,-0.03958174009205652,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.3300024672638309,0.0,0.010409418110857027,-0.013692150111011724,0.2778576476335923,,2018-11-08
133,4,0.0020762786672723355,0.016094235408788387,-0.04035904404555647,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.3476475245807107,0.0,0.010409418110857027,-0.014474408646783624,0.2778576476335923,,2018-11-09
134,4,0.0019186664492428192,0.016094235408788387,-0.041136347999056425,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.3652925818975905,0.0,0.010409418110857027,-0.015256667182555524,0.2778576476335923,,2018-11-10
135,4,0.001761054231213303,0.016094235408788387,-0.04191365195255638,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.3829376392144703,0.0,0.010409418110857027,-0.016038925718327424,0.2778576476335923,,2018-11-11
136,4,0.0016034420131837868,0.016094235408788387,-0.04269095590605633,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.4005826965313501,0.0,0.010409418110857027,-0.016821184254099324,0.2778576476335923,,2018-11-12
137,4,0.0014458297951542706,0.016094235408788387,-0.04346825985955628,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.41822775384823,0.0,0.010409418110857027,-0.017603442789871224,0.2778576476335923,,2018-11-13
138,4,0.0012882175771247544,0.016094235408788387,-0.044245563813056235,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.4358728111651098,0.0,0.010409418110857027,-0.018385701325643124,0.2778576476335923,,2018-11-14
139,4,0.0011306053590952382,0.016094235408788387,-0.04502286776655619,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.4535178684819896,0.0,0.010409418110857027,-0.019167959861415024,0.2778576476335923,,2018-11-15
140,4,0.0009729931410657219,0.016094235408788387,-0.04580017172005614,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.4711629257988694,0.0,0.010409418110857027,-0.019950218397186924,0.2778576476335923,,2018-11-16
141,4,0.0008153809230362057,0.016094235408788387,-0.04657747567355609,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.4888079831157492,0.0,0.010409418110857027,-0.020732476932958824,0.2778576476335923,,2018-11-17
142,4,0.0006577687050066895,0.016094235408788387,-0.047354779627056046,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.506453040432629,0.0,0.010409418110857027,-0.021514735468730724,0.2778576476335923,,2018-11-18
143,4,0.0005001564869771733,0.016094235408788387,-0.048132083580556,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.5240980977495089,0.0,0.010409418110857027,-0.022296994004502625,0.2778576476335923,,2018-11-19
144,4,0.000342544268947657,0.016094235408788387,-0.04890938753405595,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.5417431550663887,0.0,0.010409418110857027,-0.023079252540274525,0.2778576476335923,,2018-11-20
145,4,0.00018493205091814075,0.016094235408788387,-0.049686691487555903,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.5593882123832685,0.0,0.010409418110857027,-0.023861511076046425,0.2778576476335923,,2018-11-21
146,4,2.7319832888624484e-05,0.016094235408788387,-0.050463995441055856,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.5770332697001483,0.0,0.010409418110857027,-0.024643769611818325,0.2778576476335923,,2018-11-22
147,4,-0.00013029238514089179,0.016094235408788387,-0.05124129939455581,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.5946783270170282,0.0,0.010409418110857027,-0.025426028147590225,0.2778576476335923,,2018-11-23
148,4,-0.00028790460317040806,0.016094235408788387,-0.05201860334805576,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.612323384333908,0.0,0.010409418110857027,-0.026208286683362125,0.2778576476335923,,2018-11-24
149,4,-0.0004455168211999243,0.016094235408788387,-0.052795907301555714,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.6299684416507878,0.0,0.010409418110857027,-0.026990545219134025,0.2778576476335923,,2018-11-25
150,4,-0.0006031290392294407,0.016094235408788387,-0.05357321125505567,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.6476134989676676,0.0,0.010409418110857027,-0.027772803754905925,0.2778576476335923,,2018-11-26
151,4,-0.0007607412572589569,0.016094235408788387,-0.05435051520855562,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.6652585562845474,0.0,0.010409418110857027,-0.028555062290677825,0.2778576476335923,,2018-11-27
152,4,-0.0009183534752884731,0.016094235408788387,-0.05512781916205557,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.6829036136014273,0.0,0.010409418110857027,-0.029337320826449725,0.2778576476335923,,2018-11-28
153,4,-0.0010759656933179893,0.016094235408788387,-0.055905123115555524,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.700548670918307,0.0,0.010409418110857027,-0.030119579362221625,0.2778576476335923,,2018-11-29
154,4,-0.0012335779113475055,0.016094235408788387,-0.05668242706905548,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.718193728235187,0.0,0.010409418110857027,-0.030901837897993525,0.2778576476335923,,2018-11-30
155,4,-0.0013911901293770217,0.016094235408788387,-0.05745973102255543,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.7358387855520667,0.0,0.010409418110857027,-0.03168409643376542,0.2778576476335923,,2018-12-01
156,4,-0.001548802347406538,0.016094235408788387,-0.05823703497605538,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.7534838428689465,0.0,0.010409418110857027,-0.03246635496953732,0.2778576476335923,,2018-12-02
157,4,-0.0017064145654360542,0.016094235408788387,-0.059014338929555335,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.7711289001858264,0.0,0.010409418110857027,-0.03324861350530922,0.2778576476335923,,2018-12-03
158,4,-0.0018640267834655704,0.016094235408788387,-0.05979164288305529,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.7887739575027062,0.0,0.010409418110857027,-0.03403087204108112,0.2778576476335923,,2018-12-04
159,4,-0.0020216390014950866,0.016094235408788387,-0.06056894683655524,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.806419014819586,0.0,0.010409418110857027,-0.03481313057685302,0.2778576476335923,,2018-12-05
160,4,-0.002179251219524603,0.016094235408788387,-0.06134625079005519,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.8240640721364658,0.0,0.010409418110857027,-0.03559538911262492,0.2778576476335923,,2018-12-06
161,4,-0.0023368634375541195,0.016094235408788387,-0.062123554743555146,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.8417091294533456,0.0,0.010409418110857027,-0.03637764764839682,0.2778576476335923,,2018-12-07
162,4,-0.002494475655583636,0.016094235408788387,-0.0629008586970551,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.8593541867702255,0.0,0.010409418110857027,-0.03715990618416872,0.2778576476335923,,2018-12-08
163,4,-0.0026520878736131523,0.016094235408788387,-0.06367816265055505,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.8769992440871053,0.0,0.010409418110857027,-0.03794216471994062,0.2778576476335923,,2018-12-09
164,4,-0.0028097000916426688,0.016094235408788387,-0.064455466604055,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.894644301403985,0.0,0.010409418110857027,-0.03872442325571252,0.2778576476335923,,2018-12-10
165,4,-0.002967312309672185,0.016094235408788387,-0.06523277055755496,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.912289358720865,0.0,0.010409418110857027,-0.03950668179148442,0.2778576476335923,,2018-12-11
166,4,-0.0031249245277017016,0.016094235408788387,-0.06601007451105491,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.9299344160377447,0.0,0.010409418110857027,-0.04028894032725632,0.2778576476335923,,2018-12-12
167,4,-0.003282536745731218,0.016094235408788387,-0.06678737846455486,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.9475794733546246,0.0,0.010409418110857027,-0.04107119886302822,0.2778576476335923,,2018-12-13
168,4,-0.0034401489637607345,0.016094235408788387,-0.06756468241805481,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.9652245306715044,0.0,0.010409418110857027,-0.04185345739880012,0.2778576476335923,,2018-12-14
169,4,-0.003597761181790251,0.016094235408788387,-0.06834198637155477,0.011310405087255164,0.0948509485094851,0.4040899062185025,-1.9828695879883842,0.0,0.010409418110857027,-0.04263571593457202,0.2778576476335923,,2018-12-15
170,4,-0.0037553733998197674,0.016094235408788387,-0.06911929032505472,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.0005146453052642,0.0,0.010409418110857027,-0.04341797447034392,0.2778576476335923,,2018-12-16
171,4,-0.003912985617849284,0.016094235408788387,-0.06989659427855467,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.0181597026221443,0.0,0.010409418110857027,-0.04420023300611582,0.2778576476335923,,2018-12-17
172,4,-0.0040705978358788,0.016094235408788387,-0.07067389823205462,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.0358047599390243,0.0,0.010409418110857027,-0.04498249154188772,0.2778576476335923,,2018-12-18
173,4,-0.004228210053908316,0.016094235408788387,-0.07145120218555458,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.0534498172559044,0.0,0.010409418110857027,-0.04576475007765962,0.2778576476335923,,2018-12-19
174,4,-0.004385822271937832,0.016094235408788387,-0.07222850613905453,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.0710948745727844,0.0,0.010409418110857027,-0.04654700861343152,0.2778576476335923,,2018-12-20
175,4,-0.004543434489967348,0.016094235408788387,-0.07300581009255448,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.0887399318896644,0.0,0.010409418110857027,-0.04732926714920342,0.2778576476335923,,2018-12-21
176,4,-0.004701046707996864,0.016094235408788387,-0.07378311404605443,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.1063849892065445,0.0,0.010409418110857027,-0.04811152568497532,0.2778576476335923,,2018-12-22
177,4,-0.00485865892602638,0.016094235408788387,-0.07456041799955439,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.1240300465234245,0.0,0.010409418110857027,-0.04889378422074722,0.2778576476335923,,2018-12-23
178,4,-0.005016271144055896,0.016094235408788387,-0.07533772195305434,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.1416751038403046,0.0,0.010409418110857027,-0.04967604275651912,0.2778576476335923,,2018-12-24
179,4,-0.005173883362085412,0.016094235408788387,-0.07611502590655429,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.1593201611571846,0.0,0.010409418110857027,-0.05045830129229102,0.2778576476335923,,2018-12-25
180,4,-0.005331495580114928,0.016094235408788387,-0.07689232986005425,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.1769652184740647,0.0,0.010409418110857027,-0.05124055982806292,0.2778576476335923,,2018-12-26
181,4,-0.005489107798144444,0.016094235408788387,-0.0776696338135542,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.1946102757909447,0.0,0.010409418110857027,-0.05202281836383482,0.2778576476335923,,2018-12-27
182,4,-0.00564672001617396,0.016094235408788387,-0.07844693776705415,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.2122553331078247,0.0,0.010409418110857027,-0.05280507689960672,0.2778576476335923,,2018-12-28
183,4,-0.005804332234203476,0.016094235408788387,-0.0792242417205541,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.229900390424705,0.0,0.010409418110857027,-0.05358733543537862,0.2778576476335923,,2018-12-29
184,4,-0.005961944452232992,0.016094235408788387,-0.08000154567405406,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.247545447741585,0.0,0.010409418110857027,-0.05436959397115052,0.2778576476335923,,2018-12-30
185,4,-0.006119556670262508,0.016094235408788387,-0.08077884962755401,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.265190505058465,0.0,0.010409418110857027,-0.05515185250692242,0.2778576476335923,,2018-12-31
186,4,-0.006277168888292024,0.016094235408788387,-0.08155615358105396,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.282835562375345,0.0,0.010409418110857027,-0.05593411104269432,0.2778576476335923,,2019-01-01
187,4,-0.00643478110632154,0.016094235408788387,-0.08233345753455391,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.300480619692225,0.0,0.010409418110857027,-0.05671636957846622,0.2778576476335923,,2019-01-02
188,4,-0.006592393324351056,0.016094235408788387,-0.08311076148805387,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.318125677009105,0.0,0.010409418110857027,-0.05749862811423812,0.2778576476335923,,2019-01-03
189,4,-0.006750005542380572,0.016094235408788387,-0.08388806544155382,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.335770734325985,0.0,0.010409418110857027,-0.05828088665001002,0.2778576476335923,,2019-01-04
190,4,-0.006907617760410088,0.016094235408788387,-0.08466536939505377,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.353415791642865,0.0,0.010409418110857027,-0.05906314518578192,0.2778576476335923,,2019-01-05
191,4,-0.007065229978439604,0.016094235408788387,-0.08544267334855372,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.371060848959745,0.0,0.010409418110857027,-0.05984540372155382,0.2778576476335923,,2019-01-06
192,4,-0.00722284219646912,0.016094235408788387,-0.08621997730205368,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.388705906276625,0.0,0.010409418110857027,-0.06062766225732572,0.2778576476335923,,2019-01-07
193,4,-0.007380454414498636,0.016094235408788387,-0.08699728125555363,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.406350963593505,0.0,0.010409418110857027,-0.06140992079309762,0.2778576476335923,,2019-01-08
194,4,-0.007538066632528152,0.016094235408788387,-0.08777458520905358,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.4239960209103852,0.0,0.010409418110857027,-0.06219217932886952,0.2778576476335923,,2019-01-09
195,4,-0.007695678850557668,0.016094235408788387,-0.08855188916255353,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.4416410782272653,0.0,0.010409418110857027,-0.06297443786464142,0.2778576476335923,,2019-01-10
196,4,-0.007853291068587185,0.016094235408788387,-0.08932919311605349,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.4592861355441453,0.0,0.010409418110857027,-0.06375669640041332,0.2778576476335923,,2019-01-11
197,4,-0.0080109032866167,0.016094235408788387,-0.09010649706955344,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.4769311928610254,0.0,0.010409418110857027,-0.06453895493618521,0.2778576476335923,,2019-01-12
198,4,-0.008168515504646217,0.016094235408788387,-0.09088380102305339,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.4945762501779054,0.0,0.010409418110857027,-0.0653212134719571,0.2778576476335923,,2019-01-13
199,4,-0.008326127722675733,0.016094235408788387,-0.09166110497655335,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.5122213074947854,0.0,0.010409418110857027,-0.066103472007729,0.2778576476335923,,2019-01-14
200,4,-0.008483739940705249,0.016094235408788387,-0.0924384089300533,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.5298663648116655,0.0,0.010409418110857027,-0.06688573054350089,0.2778576476335923,,2019-01-15
201,4,-0.008641352158734765,0.016094235408788387,-0.09321571288355325,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.5475114221285455,0.0,0.010409418110857027,-0.06766798907927278,0.2778576476335923,,2019-01-16
202,4,-0.00879896437676428,0.016094235408788387,-0.0939930168370532,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.5651564794454256,0.0,0.010409418110857027,-0.06845024761504467,0.2778576476335923,,2019-01-17
203,4,-0.008956576594793797,0.016094235408788387,-0.09477032079055316,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.5828015367623056,0.0,0.010409418110857027,-0.06923250615081657,0.2778576476335923,,2019-01-18
204,4,-0.009114188812823313,0.016094235408788387,-0.09554762474405311,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.6004465940791857,0.0,0.010409418110857027,-0.07001476468658846,0.2778576476335923,,2019-01-19
205,4,-0.009271801030852829,0.016094235408788387,-0.09632492869755306,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.6180916513960657,0.0,0.010409418110857027,-0.07079702322236035,0.2778576476335923,,2019-01-20
206,4,-0.009429413248882345,0.016094235408788387,-0.09710223265105301,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.6357367087129457,0.0,0.010409418110857027,-0.07157928175813225,0.2778576476335923,,2019-01-21
207,4,-0.00958702546691186,0.016094235408788387,-0.09787953660455297,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.653381766029826,0.0,0.010409418110857027,-0.07236154029390414,0.2778576476335923,,2019-01-22
208,4,-0.009744637684941377,0.016094235408788387,-0.09865684055805292,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.671026823346706,0.0,0.010409418110857027,-0.07314379882967603,0.2778576476335923,,2019-01-23
209,4,-0.009902249902970893,0.016094235408788387,-0.09943414451155287,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.688671880663586,0.0,0.010409418110857027,-0.07392605736544793,0.2778576476335923,,2019-01-24
210,4,-0.010059862121000409,0.016094235408788387,-0.10021144846505282,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.706316937980466,0.0,0.010409418110857027,-0.07470831590121982,0.2778576476335923,,2019-01-25
211,4,-0.010217474339029925,0.016094235408788387,-0.10098875241855278,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.723961995297346,0.0,0.010409418110857027,-0.07549057443699171,0.2778576476335923,,2019-01-26
212,4,-0.01037508655705944,0.016094235408788387,-0.10176605637205273,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.741607052614226,0.0,0.010409418110857027,-0.0762728329727636,0.2778576476335923,,2019-01-27
213,4,-0.010532698775088957,0.016094235408788387,-0.10254336032555268,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.759252109931106,0.0,0.010409418110857027,-0.0770550915085355,0.2778576476335923,,2019-01-28
214,4,-0.010690310993118473,0.016094235408788387,-0.10332066427905263,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.776897167247986,0.0,0.010409418110857027,-0.07783735004430739,0.2778576476335923,,2019-01-29
215,4,-0.010847923211147989,0.016094235408788387,-0.10409796823255259,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.794542224564866,0.0,0.010409418110857027,-0.07861960858007928,0.2778576476335923,,2019-01-30
216,4,-0.011005535429177505,0.016094235408788387,-0.10487527218605254,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.812187281881746,0.0,0.010409418110857027,-0.07940186711585118,0.2778576476335923,,2019-01-31
217,4,-0.01116314764720702,0.016094235408788387,-0.10565257613955249,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.829832339198626,0.0,0.010409418110857027,-0.08018412565162307,0.2778576476335923,,2019-02-01
218,4,-0.011320759865236537,0.016094235408788387,-0.10642988009305245,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.8474773965155062,0.0,0.010409418110857027,-0.08096638418739496,0.2778576476335923,,2019-02-02
219,4,-0.011478372083266053,0.016094235408788387,-0.1072071840465524,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.8651224538323863,0.0,0.010409418110857027,-0.08174864272316686,0.2778576476335923,,2019-02-03
220,4,-0.011635984301295569,0.016094235408788387,-0.10798448800005235,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.8827675111492663,0.0,0.010409418110857027,-0.08253090125893875,0.2778576476335923,,2019-02-04
221,4,-0.011793596519325085,0.016094235408788387,-0.1087617919535523,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.9004125684661464,0.0,0.010409418110857027,-0.08331315979471064,0.2778576476335923,,2019-02-05
222,4,-0.0119512087373546,0.016094235408788387,-0.10953909590705226,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.9180576257830264,0.0,0.010409418110857027,-0.08409541833048254,0.2778576476335923,,2019-02-06
223,4,-0.012108820955384117,0.016094235408788387,-0.11031639986055221,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.9357026830999065,0.0,0.010409418110857027,-0.08487767686625443,0.2778576476335923,,2019-02-07
224,4,-0.012266433173413633,0.016094235408788387,-0.11109370381405216,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.9533477404167865,0.0,0.010409418110857027,-0.08565993540202632,0.2778576476335923,,2019-02-08
225,4,-0.012424045391443149,0.016094235408788387,-0.11187100776755211,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.9709927977336665,0.0,0.010409418110857027,-0.08644219393779821,0.2778576476335923,,2019-02-09
226,4,-0.012581657609472665,0.016094235408788387,-0.11264831172105207,0.011310405087255164,0.0948509485094851,0.4040899062185025,-2.9886378550505466,0.0,0.010409418110857027,-0.08722445247357011,0.2778576476335923,,2019-02-10
227,4,-0.01273926982750218,0.016094235408788387,-0.11342561567455202,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.0062829123674266,0.0,0.010409418110857027,-0.088006711009342,0.2778576476335923,,2019-02-11
228,4,-0.012896882045531697,0.016094235408788387,-0.11420291962805197,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.0239279696843067,0.0,0.010409418110857027,-0.0887889695451139,0.2778576476335923,,2019-02-12
229,4,-0.013054494263561213,0.016094235408788387,-0.11498022358155192,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.0415730270011867,0.0,0.010409418110857027,-0.08957122808088579,0.2778576476335923,,2019-02-13
230,4,-0.013212106481590729,0.016094235408788387,-0.11575752753505188,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.0592180843180667,0.0,0.010409418110857027,-0.09035348661665768,0.2778576476335923,,2019-02-14
231,4,-0.013369718699620245,0.016094235408788387,-0.11653483148855183,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.076863141634947,0.0,0.010409418110857027,-0.09113574515242957,0.2778576476335923,,2019-02-15
232,4,-0.01352733091764976,0.016094235408788387,-0.11731213544205178,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.094508198951827,0.0,0.010409418110857027,-0.09191800368820147,0.2778576476335923,,2019-02-16
233,4,-0.013684943135679277,0.016094235408788387,-0.11808943939555173,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.112153256268707,0.0,0.010409418110857027,-0.09270026222397336,0.2778576476335923,,2019-02-17
234,4,-0.013842555353708793,0.016094235408788387,-0.11886674334905169,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.129798313585587,0.0,0.010409418110857027,-0.09348252075974525,0.2778576476335923,,2019-02-18
235,4,-0.014000167571738309,0.016094235408788387,-0.11964404730255164,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.147443370902467,0.0,0.010409418110857027,-0.09426477929551715,0.2778576476335923,,2019-02-19
236,4,-0.014157779789767825,0.016094235408788387,-0.12042135125605159,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.165088428219347,0.0,0.010409418110857027,-0.09504703783128904,0.2778576476335923,,2019-02-20
237,4,-0.01431539200779734,0.016094235408788387,-0.12119865520955155,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.182733485536227,0.0,0.010409418110857027,-0.09582929636706093,0.2778576476335923,,2019-02-21
238,4,-0.014473004225826857,0.016094235408788387,-0.1219759591630515,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.200378542853107,0.0,0.010409418110857027,-0.09661155490283282,0.2778576476335923,,2019-02-22
239,4,-0.014630616443856373,0.016094235408788387,-0.12275326311655145,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.218023600169987,0.0,0.010409418110857027,-0.09739381343860472,0.2778576476335923,,2019-02-23
240,4,-0.014788228661885889,0.016094235408788387,-0.1235305670700514,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.235668657486867,0.0,0.010409418110857027,-0.09817607197437661,0.2778576476335923,,2019-02-24
241,4,-0.014945840879915405,0.016094235408788387,-0.12430787102355136,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.253313714803747,0.0,0.010409418110857027,-0.0989583305101485,0.2778576476335923,,2019-02-25
242,4,-0.01510345309794492,0.016094235408788387,-0.12508517497705132,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.2709587721206272,0.0,0.010409418110857027,-0.0997405890459204,0.2778576476335923,,2019-02-26
243,4,-0.015261065315974437,0.016094235408788387,-0.12586247893055127,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.2886038294375073,0.0,0.010409418110857027,-0.10052284758169229,0.2778576476335923,,2019-02-27
244,4,-0.015418677534003953,0.016094235408788387,-0.12663978288405123,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.3062488867543873,0.0,0.010409418110857027,-0.10130510611746418,0.2778576476335923,,2019-02-28
245,4,-0.015576289752033469,0.016094235408788387,-0.12741708683755118,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.3238939440712674,0.0,0.010409418110857027,-0.10208736465323608,0.2778576476335923,,2019-03-01
246,4,-0.015733901970062986,0.016094235408788387,-0.12819439079105113,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.3415390013881474,0.0,0.010409418110857027,-0.10286962318900797,0.2778576476335923,,2019-03-02
247,4,-0.015891514188092502,0.016094235408788387,-0.12897169474455109,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.3591840587050275,0.0,0.010409418110857027,-0.10365188172477986,0.2778576476335923,,2019-03-03
248,4,-0.01604912640612202,0.016094235408788387,-0.12974899869805104,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.3768291160219075,0.0,0.010409418110857027,-0.10443414026055176,0.2778576476335923,,2019-03-04
249,4,-0.016206738624151534,0.016094235408788387,-0.130526302651551,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.3944741733387875,0.0,0.010409418110857027,-0.10521639879632365,0.2778576476335923,,2019-03-05
250,4,-0.01636435084218105,0.016094235408788387,-0.13130360660505094,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.4121192306556676,0.0,0.010409418110857027,-0.10599865733209554,0.2778576476335923,,2019-03-06
251,4,-0.016521963060210566,0.016094235408788387,-0.1320809105585509,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.4297642879725476,0.0,0.010409418110857027,-0.10678091586786743,0.2778576476335923,,2019-03-07
252,4,-0.016679575278240082,0.016094235408788387,-0.13285821451205085,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.4474093452894277,0.0,0.010409418110857027,-0.10756317440363933,0.2778576476335923,,2019-03-08
253,4,-0.0168371874962696,0.016094235408788387,-0.1336355184655508,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.4650544026063077,0.0,0.010409418110857027,-0.10834543293941122,0.2778576476335923,,2019-03-09
254,4,-0.016994799714299114,0.016094235408788387,-0.13441282241905075,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.4826994599231877,0.0,0.010409418110857027,-0.10912769147518311,0.2778576476335923,,2019-03-10
255,4,-0.01715241193232863,0.016094235408788387,-0.1351901263725507,0.011310405087255164,0.0948509485094851,0.4040899062185025,-3.500344517240068,0.0,0.010409418110857027,-0.10990995001095501,0.2778576476335923,,2019-03-11
